Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1228.0,Terna,Utilities,Italy,1690.0,480,9140.0,8690.0,
2009,977.0,Terna,Utilities,Italy,1890.0,600,11510.0,6250.0,
2010,1004.0,Terna,Utilities,Italy,1860.0,460,12880.0,8250.0,
2011,977.0,Terna,Utilities,Italy,1887.0,1104.6,13371.0,9337.0,
2012,,Terna,Utilities,Italy,2123.0,571.0,16857.0,7672.0,1179.0
2013,,Terna,Utilities,Italy,2322.0,596.7,18640.0,8346.0,1105.0
2014,,Terna,Utilities,Italy,2533.0,682.0,20215.0,10863.0,1025.0
2015,,Terna,Utilities,Italy,2448.0,722.9,14575.0,9104.0,1281.0
2016,,Terna,Utilities,Italy,2060.0,660.4,17172.0,10890.0,1101.0
2017,,Terna,Utilities,Italy,2293.0,700.0,17591.0,9991.0,1172.0
2018,,Terna,Utilities,Italy,2463.0,776.4,20447.0,11706.0,1189.0
2019,,Terna,Utilities,Italy,2592.0,834.0,19618.0,12077.0,1167.0
2020,,Terna,Utilities,Italy,2561.0,847.6,20301.0,12593.0,1080.0
2021,,Terna,Utilities,Italy,2807.0,895.5,25323.0,14783.0,1068
2022,1218,Terna,Utilities,Italy,3079.0,948.2,23814.0,16920.0,
