Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,1097.0,Minera Frisco,Diversified Metals & Mining,Mexico,5926.0,559.6,1625.0,9625.0,
2012,,Minera Frisco,Diversified Metals & Mining,Mexico,612.0,39.1,1742.0,11050.0,1982.0
