Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2014,,Hainan Airlines,Airline,China,4833.0,342.8,17060.0,3624.0,1731.0
2015,,Hainan Airlines,Airline,China,5839.0,420.4,19662.0,8567.0,1208.0
2017,,Hainan Airlines,Airline,China,6104.0,476.5,21317.0,8422.0,1110.0
2018,,Hainan Airlines,Airline,China,9381.0,582.7,29643.0,,1108.0
2019,,Hainan Airlines,Transportation,China,10229.0,199.0,27311.0,6655.0,1393.0
2020,,Hainan Airlines,Transportation,China,10428.0,-533.4,27582.0,4134.0,1495.0
