Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,1730.0,Crescent Point Energy,Oil & Gas Operations,Canada,1237.0,20.1,7916.0,12300.0,
2012,,Crescent Point Energy,Oil & Gas Operations,Canada,1714.0,197.5,8578.0,12948.0,1737.0
2013,,Crescent Point Energy,Oil & Gas Operations,Canada,2044.0,202.9,12184.0,14440.0,1532.0
2014,,Crescent Point Energy,Oil & Gas Operations,Canada,2797.0,140.6,12314.0,14570.0,1586.0
2015,,Crescent Point Energy,Oil & Gas Operations,Canada,3133.0,460.8,14477.0,11121.0,1362.0
2016,,Crescent Point Energy,Oil & Gas Operations,Canada,1848.0,-680.2,12682.0,8718.0,1947.0
2022,1822,Crescent Point Energy,Oil & Gas Operations,Canada,2257.0,1885.6,7261.0,4031.0,
