Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1308.0,HAL Trust,Diversified Financials,Netherlands,3670.0,660,4950.0,7170.0,
2009,1094.0,HAL Trust,Diversified Financials,Netherlands,4650.0,1070,6390.0,3340.0,
2010,1073.0,HAL Trust,Diversified Financials,Netherlands,4960.0,530,6600.0,6320.0,
2011,1234.0,HAL Trust,Diversified Financials,Netherlands,4940.0,497.4,7040.0,8843.0,
2012,,HAL Trust,Diversified Financials,Netherlands,5045.0,578.5,7690.0,7807.0,1323.0
2013,,HAL Trust,Diversified Financials,Netherlands,5177.0,638.6,8417.0,8955.0,1240.0
2014,,HAL Trust,Diversified Financials,Netherlands,5463.0,589.0,9816.0,9846.0,1214.0
2015,,HAL Trust,Diversified Financials,Netherlands,9294.0,738.3,16546.0,11987.0,831.0
2016,,HAL Trust,Diversified Financials,Netherlands,8726.0,698.6,17316.0,15721.0,749.0
2017,,HAL Trust,Diversified Financials,Netherlands,8886.0,963.5,17528.0,15070.0,727.0
2018,,HAL Trust,Diversified Financials,Monaco,9081.0,440.5,19502.0,14799.0,1024.0
2019,,HAL Trust,Diversified Financials,Monaco,9858.0,183.0,18834.0,12565.0,1215.0
2020,,HAL Trust,Diversified Financials,Monaco,5779.0,744.9,22178.0,10706.0,1050.0
2021,,HAL Trust,Diversified Financials,Monaco,6056.0,716.5,24800.0,15064.0,976
2022,773,HAL Trust,Diversified Financials,Netherlands,8679.0,5047.3,25726.0,12800.0,
