Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,750.0,A2A,Utilities,Italy,8580.0,400,16930.0,12740.0,
2009,716.0,A2A,Utilities,Italy,10240.0,430,18980.0,4470.0,
2010,805.0,A2A,Utilities,Italy,8310.0,440,15060.0,5300.0,
2011,1319.0,A2A,Utilities,Italy,8255.0,114.6,16847.0,4849.0,
2012,,A2A,Utilities,Italy,7929.0,412.3,16006.0,2761.0,1269.0
2013,,A2A,Utilities,Italy,8077.0,334.0,15764.0,1862.0,1399.0
2014,,A2A,Utilities,Italy,7119.0,82.3,17607.0,4055.0,1661.0
2015,,A2A,Utilities,Italy,6688.0,84.1,14560.0,3389.0,1895.0
2021,,A2A,Utilities,Italy,7601.0,415.0,14959.0,5810.0,1823
2022,1508,A2A,Utilities,Italy,13418.0,595.7,20479.0,5328.0,
