Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2021,,Kuaishou Technology,IT Software & Services,China,8516.0,-16898.2,7974.0,129533.0,1125
2022,1193,Kuaishou Technology,IT Software & Services,China,12582.0,-12052.3,14516.0,32246.0,
