Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,555.0,Sumitomo Electric,Capital Goods,Japan,20290.0,650,17960.0,11890.0,
2009,416.0,Sumitomo Electric,Capital Goods,Japan,25460.0,880,21880.0,6260.0,
2010,697.0,Sumitomo Electric,Capital Goods,Japan,21790.0,180,18650.0,9520.0,
2011,681.0,Sumitomo Electric,Consumer Durables,Japan,19649.0,307.2,20514.0,11673.0,
2012,,Sumitomo Electric,Consumer Durables,Japan,24467.0,849.5,23390.0,11098.0,505.0
2013,,Sumitomo Electric,Consumer Durables,Japan,24877.0,711.0,24973.0,9992.0,566.0
2014,,Sumitomo Electric,Consumer Durables,Japan,25242.0,646.8,24240.0,11954.0,584.0
2015,,Sumitomo Electric,Consumer Durables,Japan,25922.0,1067.2,24013.0,10428.0,571.0
2016,,Sumitomo Electric,Consumer Durables,Japan,24486.0,729.7,24251.0,9830.0,613.0
2017,,Sumitomo Electric,Consumer Durables,Japan,25611.0,904.6,24566.0,12453.0,561.0
2018,,Sumitomo Electric,Consumer Durables,Japan,27810.0,1085.7,28371.0,12086.0,599.0
2019,,Sumitomo Electric,Capital Goods,Japan,28701.0,1163.0,28379.0,10735.0,608.0
2020,,Sumitomo Electric,Capital Goods,Japan,28916.0,811.7,28965.0,8121.0,674.0
2021,,Sumitomo Electric,Capital Goods,Japan,26691.0,216.4,31170.0,12120.0,953
2022,823,Sumitomo Electric,Capital Goods,Japan,29994.0,964.5,31918.0,8605.0,
