Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1572.0,BCI-Banco Credito,Banking,Chile,2900.0,270,21450.0,3260.0,
2009,1484.0,BCI-Banco Credito,Banking,Chile,1930.0,270,21450.0,1990.0,
2010,1438.0,BCI-Banco Credito,Banking,Chile,2320.0,240,20000.0,3590.0,
2011,1134.0,BCI-Banco Credito,Banking,Chile,2021.0,436.4,28214.0,6363.0,
2012,,BCI-Banco Credito,Banking,Chile,2550.0,501.6,31013.0,7104.0,1082.0
2013,,BCI-Banco Credito,Banking,Chile,2679.0,541.1,31010.0,7860.0,1049.0
2014,,BCI-Banco Credito,Banking,Chile,3184.0,606.1,38532.0,6074.0,1141.0
2015,,BCI-Banco Credito,Banking,Chile,3088.0,600.9,39224.0,5081.0,1304.0
2016,,BCI-Banco Credito,Banking,Chile,2760.0,505.1,40480.0,5161.0,1306.0
2017,,BCI-Banco Credito,Banking,Chile,3003.0,503.0,46184.0,7429.0,1155.0
2018,,BCI-Banco Credito,Banking,Chile,3195.0,572.3,55097.0,9209.0,1130.0
2019,,BCI-Banco Credito,Banking,Chile,3642.0,616.0,59582.0,9347.0,1080.0
2020,,BCI-Banco Credito,Banking,Chile,3838.0,572.4,66941.0,5251.0,1294.0
2021,,BCI-Banco Credito,Banking,Chile,3529.0,401.0,80445.0,8261.0,1436
2022,1482,BCI-Banco Credito,Banking,Chile,3550.0,649.4,79322.0,5074.0,
