Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1307.0,Kimco Realty,Diversified Financials,United States,680.0,390,9100.0,8540.0,
2009,1817.0,Kimco Realty,Diversified Financials,United States,760.0,250,9400.0,2400.0,
2010,1818.0,Kimco Realty,Diversified Financials,United States,790.0,-10,10160.0,5680.0,
2011,1882.0,Kimco Realty,Real Estate,United States,850.0,140.5,9834.0,7336.0,
2012,,Kimco Realty,Real Estate,United States,874.0,168.9,9615.0,7981.0,1933.0
2013,,Kimco Realty,Real Estate,United States,930.0,261.8,9741.0,9002.0,1831.0
2015,,Kimco Realty,Real Estate,United States,1013.0,424.0,10286.0,11124.0,1574.0
2016,,Kimco Realty,Real Estate,United States,1173.0,614.9,11344.0,11693.0,1263.0
2021,,Kimco Realty,Diversified Financials,United States,1693.0,995.7,11614.0,8548.0,1866
2022,1444,Kimco Realty,Diversified Financials,United States,1365.0,838.1,18459.0,15720.0,
