Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,502.0,Mitsui Fudosan,Diversified Financials,Japan,10460.0,640,27790.0,18410.0,
2009,369.0,Mitsui Fudosan,Diversified Financials,Japan,13630.0,880,36280.0,9010.0,
2010,324.0,Mitsui Fudosan,Diversified Financials,Japan,14570.0,860,37870.0,14840.0,
2011,444.0,Mitsui Fudosan,Real Estate,Japan,14817.0,642.9,39586.0,17178.0,
2012,,Mitsui Fudosan,Real Estate,Japan,16905.0,600.4,45495.0,17452.0,436.0
2013,,Mitsui Fudosan,Real Estate,Japan,16164.0,605.6,46873.0,25166.0,419.0
2014,,Mitsui Fudosan,Real Estate,Japan,15319.0,762.0,42973.0,26774.0,417.0
2015,,Mitsui Fudosan,Real Estate,Japan,15173.0,808.7,40266.0,30117.0,433.0
2016,,Mitsui Fudosan,Real Estate,Japan,13207.0,1029.9,43568.0,26291.0,382.0
2017,,Mitsui Fudosan,Real Estate,Japan,14909.0,1202.2,46722.0,21077.0,384.0
2018,,Mitsui Fudosan,Real Estate,Japan,15800.0,1406.4,59250.0,25362.0,399.0
2019,,Mitsui Fudosan,Construction,Japan,17145.0,1685.0,60360.0,22685.0,375.0
2020,,Mitsui Fudosan,Construction,Japan,17545.0,1547.7,67172.0,18237.0,367.0
2021,,Mitsui Fudosan,Construction,Japan,19465.0,1691.2,73577.0,22202.0,327
2022,494,Mitsui Fudosan,Construction,Japan,18261.0,1403.4,71095.0,20044.0,
