Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,400.0,Hyundai Heavy Industries,Capital Goods,South Korea,17840.0,760,20020.0,30880.0,
2009,296.0,Hyundai Heavy Industries,Capital Goods,South Korea,22150.0,1830,26940.0,8800.0,
2010,278.0,Hyundai Heavy Industries,Capital Goods,South Korea,22040.0,1810,30360.0,13530.0,
2011,261.0,Hyundai Heavy Industries,Capital Goods,South Korea,25100.0,1836.8,31277.0,29431.0,
2012,,Hyundai Heavy Industries,Capital Goods,South Korea,45756.0,2208.4,42467.0,22141.0,226.0
2013,,Hyundai Heavy Industries,Capital Goods,South Korea,48828.0,874.2,46320.0,11590.0,379.0
2014,,Hyundai Heavy Industries,Capital Goods,South Korea,49498.0,254.6,50415.0,15269.0,620.0
2015,,Hyundai Heavy Industries,Capital Goods,South Korea,49952.0,-1681.4,48569.0,7061.0,853.0
2016,,Hyundai Heavy Industries,Capital Goods,South Korea,40848.0,-1210.6,42414.0,7670.0,819.0
2017,,Hyundai Heavy Industries,Capital Goods,South Korea,33889.0,451.8,40776.0,11047.0,616.0
2018,,Hyundai Heavy Industries,Capital Goods,South Korea,12334.0,-554.3,28405.0,8272.0,1182.0
