Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1107.0,Investor,Diversified Financials,Sweden,430.0,-60,27410.0,16350.0,
2009,1193.0,Investor,Diversified Financials,Sweden,-4390.0,-4720,17790.0,8710.0,
2010,462.0,Investor,Diversified Financials,Sweden,4980.0,4380,23840.0,13590.0,
2011,467.0,Investor,Diversified Financials,Sweden,5369.0,4573.8,32922.0,17624.0,
2012,,Investor,Diversified Financials,Sweden,2825.0,-1337.9,31159.0,17036.0,1131.0
2013,,Investor,Diversified Financials,Sweden,3495.0,3727.0,35300.0,22868.0,602.0
2014,,Investor,Diversified Financials,Sweden,9519.0,6932.5,41595.0,28251.0,353.0
