Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,425.0,Bunge,"Food, Drink & Tobacco",Bermuda,44800.0,780,22020.0,13400.0,
2009,386.0,Bunge,"Food, Drink & Tobacco",Bermuda,52570.0,1060,20230.0,5700.0,
2010,482.0,Bunge,"Food, Drink & Tobacco",Bermuda,41930.0,360,21290.0,8670.0,
2011,373.0,Bunge,"Food, Drink & Tobacco",Bermuda,45707.0,2354.0,26001.0,10154.0,
2012,,Bunge,"Food, Drink & Tobacco",Bermuda,58743.0,942.0,23275.0,9904.0,459.0
2013,,Bunge,"Food, Drink & Tobacco",Bermuda,60991.0,64.0,24081.0,11144.0,755.0
2014,,Bunge,"Food, Drink & Tobacco",United States,61352.0,171.0,26781.0,11736.0,759.0
2015,,Bunge,"Food, Drink & Tobacco",United States,57151.0,514.0,21432.0,12220.0,640.0
2016,,Bunge,"Food, Drink & Tobacco",United States,43455.0,772.0,17922.0,8382.0,644.0
2017,,Bunge,"Food, Drink & Tobacco",United States,42679.0,743.0,19188.0,10596.0,638.0
2018,,Bunge,"Food, Drink & Tobacco",United States,45314.0,92.0,23084.0,10028.0,967.0
2019,,Bunge,"Food, Drink & Tobacco",United States,45745.0,267.0,19425.0,7233.0,1125.0
2020,,Bunge,"Food, Drink & Tobacco",United States,41143.0,-1288.0,18317.0,5639.0,1231.0
2021,,Bunge,"Food, Drink & Tobacco",United States,41417.0,1155.0,23655.0,11786.0,621
2022,532,Bunge,"Food, Drink & Tobacco",United States,59150.0,2077.0,23819.0,16834.0,
