Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2018,,Spotify Technology,IT Software & Services,Luxembourg,4613.0,-1393.0,3938.0,27029.0,1644.0
2019,,Spotify Technology,IT Software & Services,Luxembourg,6194.0,-92.1,4957.0,24806.0,1494.0
2020,,Spotify Technology,IT Software & Services,Luxembourg,7567.0,-210.1,5749.0,27678.0,1329.0
2021,,Spotify Technology,IT Software & Services,Luxembourg,9009.0,-658.0,7740.0,54722.0,1171
2022,1394,Spotify Technology,IT Software & Services,Luxembourg,11418.0,-38.6,8154.0,20851.0,
