Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1354.0,Kone,Business Services & Supplies,Finland,5950.0,260,3270.0,8880.0,
2009,994.0,Kone,Business Services & Supplies,Finland,6410.0,580,3520.0,5260.0,
2010,856.0,Kone,Construction,Finland,6800.0,670,5070.0,10720.0,
2011,928.0,Kone,Construction,Finland,6676.0,716.6,5328.0,13776.0,
2012,,Kone,Construction,Finland,6768.0,833.7,5905.0,14885.0,937.0
2013,,Kone,Construction,Finland,8281.0,793.0,6472.0,20451.0,849.0
2014,,Kone,Construction,Finland,9204.0,931.9,7363.0,21613.0,836.0
2015,,Kone,Construction,Finland,9729.0,1002.3,7696.0,23995.0,819.0
2016,,Kone,Construction,Finland,9589.0,1144.7,8153.0,23718.0,768.0
2017,,Kone,Construction,Finland,9717.0,1132.5,8387.0,23669.0,789.0
2018,,Kone,Construction,Finland,10681.0,1114.0,8353.0,25725.0,839.0
2019,,Kone,Construction,Finland,10701.0,992.0,8841.0,27892.0,840.0
2020,,Kone,Construction,Finland,11089.0,1017.9,8841.0,31390.0,765.0
2021,,Kone,Construction,Finland,11330.0,1070.8,10757.0,44638.0,713
2022,896,Kone,Construction,Finland,12427.0,1198.8,11054.0,25869.0,
