Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,106.0,Telecom Italia,Telecommunications Services,Italy,42810.0,3350,121860.0,48620.0,
2009,94.0,Telecom Italia,Telecommunications Services,Italy,41970.0,3080,117810.0,23820.0,
2010,108.0,Telecom Italia,Telecommunications Services,Italy,42000.0,3080,117660.0,27750.0,
2011,137.0,Telecom Italia,Telecommunications services,Italy,36909.0,4178.0,117074.0,30500.0,
2012,,Telecom Italia,Telecommunications services,Italy,36909.0,4178.0,117074.0,21272.0,165.0
2013,,Telecom Italia,Telecommunications services,Italy,37937.0,-2092.0,102349.0,15186.0,586.0
2014,,Telecom Italia,Telecommunications services,Italy,31076.0,-894.8,96760.0,22807.0,574.0
2015,,Telecom Italia,Telecommunications services,Italy,28615.0,1790.7,86580.0,21956.0,272.0
2016,,Telecom Italia,Telecommunications services,Italy,21866.0,-79.8,77379.0,18440.0,628.0
2017,,Telecom Italia,Telecommunications services,Italy,21045.0,2013.3,74303.0,18117.0,300.0
2018,,Telecom Italia,Telecommunications services,Italy,22365.0,1264.4,83642.0,20241.0,378.0
2019,,Telecom Italia,Telecommunications Services,Italy,22380.0,-1639.0,75534.0,12163.0,759.0
2020,,Telecom Italia,Telecommunications Services,Italy,20117.0,1025.2,78692.0,8344.0,546.0
2021,,Telecom Italia,Telecommunications Services,Italy,18017.0,8235.2,89605.0,11312.0,396
2022,1094,Telecom Italia,Telecommunications Services,Italy,18178.0,-10188.7,78679.0,6557.0,
