Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,413.0,Severstal,Materials,Russia,12760.0,1210,18780.0,26200.0,
2009,450.0,Severstal,Materials,Russia,22390.0,2030,22480.0,3680.0,
2010,313.0,Severstal,Materials,Russia,22390.0,2030,22480.0,11760.0,
2011,787.0,Severstal,Diversified Metals & Mining,Russia,13524.0,-574.9,19261.0,18386.0,
2012,,Severstal,Diversified Metals & Mining,Russia,13524.0,-574.9,19261.0,14627.0,860.0
2013,,Severstal,Diversified Metals & Mining,Russia,14104.0,762.0,15707.0,8706.0,725.0
2014,,Severstal,Diversified Metals & Mining,Russia,13300.0,84.0,14534.0,6337.0,1309.0
2015,,Severstal,Diversified Metals & Mining,Russia,10117.0,-1601.7,7807.0,9685.0,1530.0
2016,,Severstal,Diversified Metals & Mining,Russia,6345.0,545.8,6018.0,10363.0,1219.0
2017,,Severstal,Diversified Metals & Mining,Russia,5861.0,1607.7,6718.0,12328.0,1022.0
2018,,Severstal,Diversified Metals & Mining,Russia,8252.0,1459.3,7068.0,13393.0,982.0
2019,,Severstal,Materials,Russia,8563.0,2055.0,5969.0,13556.0,925.0
2020,,Severstal,Materials,Russia,7898.0,1399.5,6971.0,10078.0,1051.0
2021,,Severstal,Materials,Russia,7313.0,1667.1,7492.0,19561.0,908
2022,945,Severstal,Materials,Russia,11628.0,4072.4,8746.0,11496.0,
