Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1716.0,Newcrest Mining,Materials,Australia,1320.0,60,3490.0,16140.0,
2009,1656.0,Newcrest Mining,Materials,Australia,2260.0,130,3680.0,9510.0,
2010,1473.0,Newcrest Mining,Materials,Australia,2040.0,200,4210.0,13960.0,
2011,1193.0,Newcrest Mining,Diversified Metals & Mining,Australia,2354.0,468.0,5121.0,28925.0,
2012,,Newcrest Mining,Diversified Metals & Mining,Australia,4397.0,973.2,18256.0,24518.0,735.0
2013,,Newcrest Mining,Diversified Metals & Mining,Australia,4520.0,1143.0,20757.0,17522.0,744.0
2014,,Newcrest Mining,Diversified Metals & Mining,Australia,3844.0,-5842.5,15672.0,6855.0,1922.0
2016,,Newcrest Mining,Diversified Metals & Mining,Australia,3356.0,343.8,11325.0,10600.0,1607.0
2017,,Newcrest Mining,Diversified Metals & Mining,Australia,3556.0,438.9,11195.0,14020.0,1431.0
2020,,Newcrest Mining,Materials,Australia,3798.0,558.5,11927.0,13838.0,1512.0
2021,,Newcrest Mining,Materials,Australia,4304.0,957.7,14391.0,17493.0,1230
2022,1490,Newcrest Mining,Materials,Australia,4099.0,900.2,14446.0,18288.0,
