Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1522.0,Sun Pharma Industries,Drugs & Biotechnology,India,820.0,370,1490.0,4110.0,
2010,1470.0,Sun Pharma Industries,Drugs & Biotechnology,India,810.0,350,1590.0,6920.0,
2011,1684.0,Sun Pharma Industries,Drugs & Biotechnology,India,850.0,301.4,1974.0,9627.0,
2012,,Sun Pharma Industries,Drugs & Biotechnology,India,1284.0,407.7,2649.0,11247.0,1504.0
2013,,Sun Pharma Industries,Drugs & Biotechnology,India,1574.0,508.6,3058.0,15958.0,1325.0
2014,,Sun Pharma Industries,Drugs & Biotechnology,India,2078.0,548.1,4072.0,19884.0,1293.0
2015,,Sun Pharma Industries,Drugs & Biotechnology,India,2786.0,520.3,5110.0,38960.0,1225.0
2016,,Sun Pharma Industries,Drugs & Biotechnology,India,4132.0,606.2,7737.0,29666.0,1121.0
2017,,Sun Pharma Industries,Drugs & Biotechnology,India,4594.0,1109.4,9078.0,24870.0,1023.0
2018,,Sun Pharma Industries,Drugs & Biotechnology,India,4093.0,318.9,9858.0,16823.0,1944.0
2019,,Sun Pharma Industries,Drugs & Biotechnology,India,4220.0,484.0,9762.0,15988.0,1606.0
2020,,Sun Pharma Industries,Drugs & Biotechnology,India,4518.0,568.1,9196.0,14852.0,1483.0
2021,,Sun Pharma Industries,Drugs & Biotechnology,India,4474.0,325.1,9172.0,20849.0,1919
2022,1362,Sun Pharma Industries,Drugs & Biotechnology,India,5103.0,871.6,9303.0,28969.0,
