Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1586.0,Aurubis,Materials,Germany,11790.0,240,4560.0,1030.0,
2010,1908.0,Aurubis,Materials,Germany,9790.0,-70,4150.0,1960.0,
2011,1326.0,Aurubis,Diversified Metals & Mining,Germany,13441.0,441.7,4649.0,2206.0,
2012,,Aurubis,Diversified Metals & Mining,Germany,17853.0,429.4,5810.0,2458.0,1352.0
2013,,Aurubis,Diversified Metals & Mining,Germany,17724.0,464.0,6286.0,3143.0,1320.0
2014,,Aurubis,Diversified Metals & Mining,Germany,15606.0,-286.7,5592.0,2431.0,1796.0
2015,,Aurubis,Diversified Metals & Mining,Germany,14810.0,158.5,4814.0,2649.0,1818.0
2016,,Aurubis,Diversified Metals & Mining,Germany,11930.0,92.0,4237.0,2378.0,1900.0
2017,,Aurubis,Diversified Metals & Mining,Germany,10552.0,248.7,4487.0,3051.0,1995.0
2018,,Aurubis,Diversified Metals & Mining,Germany,12915.0,453.8,5563.0,4141.0,1564.0
2021,,Aurubis,Materials,Germany,15290.0,413.8,7269.0,3854.0,1515
2022,1343,Aurubis,Materials,Germany,20381.0,875.6,8029.0,5210.0,
