Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1586.0,Hershey,"Food, Drink & Tobacco",United States,4950.0,210,4250.0,8430.0,
2009,1174.0,Hershey,"Food, Drink & Tobacco",United States,5130.0,310,3630.0,7650.0,
2010,1028.0,Hershey,"Food, Drink & Tobacco",United States,5300.0,440,3680.0,9100.0,
2011,1092.0,Hershey,"Food, Drink & Tobacco",United States,5671.0,509.8,4273.0,11379.0,
2012,,Hershey,"Food, Drink & Tobacco",United States,6081.0,629.0,4412.0,13563.0,1051.0
2013,,Hershey,"Food, Drink & Tobacco",United States,6644.0,660.9,4755.0,18249.0,971.0
2014,,Hershey,"Food, Drink & Tobacco",United States,7146.0,820.5,5357.0,23258.0,902.0
2015,,Hershey,"Food, Drink & Tobacco",United States,7422.0,846.9,5630.0,22262.0,918.0
2016,,Hershey,"Food, Drink & Tobacco",United States,7387.0,513.0,5344.0,19465.0,1014.0
2017,,Hershey,"Food, Drink & Tobacco",United States,7440.0,720.0,5524.0,22692.0,956.0
2018,,Hershey,"Food, Drink & Tobacco",United States,7608.0,1008.1,7333.0,18836.0,995.0
2019,,Hershey,"Food, Drink & Tobacco",United States,7791.0,1178.0,7703.0,23741.0,921.0
2020,,Hershey,"Food, Drink & Tobacco",United States,8007.0,1116.5,8855.0,27547.0,848.0
2021,,Hershey,"Food, Drink & Tobacco",United States,8150.0,1278.7,9132.0,33311.0,795
