Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2017,,Bandai Namco Holdings,Consumer Durables,Japan,5609.0,427.6,4160.0,6477.0,1802.0
2018,,Bandai Namco Holdings,Consumer Durables,Japan,6120.0,488.2,5082.0,8379.0,1756.0
2019,,Bandai Namco Holdings,Consumer Durables,Japan,6554.0,604.0,5180.0,9636.0,1488.0
2020,,Bandai Namco Holdings,Consumer Durables,Japan,6753.0,576.0,5707.0,11157.0,1330.0
2021,,Bandai Namco Holdings,Consumer Durables,Japan,6883.0,518.8,6961.0,17016.0,1311
2022,1752,Bandai Namco Holdings,Consumer Durables,Japan,7516.0,545.7,6847.0,15239.0,
