Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,1334.0,BCV,Banking,Switzerland,1451.0,335.3,38177.0,4670.0,
2012,,BCV,Banking,Switzerland,1441.0,322.1,40534.0,4533.0,1424.0
