Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1829.0,LLB Group,Banking,Liechtenstein,890.0,210,19110.0,980.0,
2010,1916.0,LLB Group,Banking,Liechtenstein,910.0,140,21780.0,1840.0,
2011,1944.0,LLB Group,Banking,Liechtenstein,650.0,168.2,22137.0,2248.0,
2012,,LLB Group,Banking,Liechtenstein,660.0,110.1,23755.0,1319.0,1991.0
