Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1183.0,Activision Blizzard,IT Software & Services,United States,3030.0,-110,14700.0,13110.0,
2015,,Activision Blizzard,Consumer Durables,United States,4409.0,823.0,14746.0,16389.0,1006.0
2016,,Activision Blizzard,Consumer Durables,United States,4578.0,880.0,15251.0,25468.0,842.0
2017,,Activision Blizzard,Consumer Durables,United States,6607.0,911.0,17452.0,37299.0,692.0
2018,,Activision Blizzard,Consumer Durables,United States,7257.0,347.0,18397.0,54578.0,997.0
2019,,Activision Blizzard,Consumer Durables,United States,7492.0,1812.0,17835.0,34609.0,679.0
2020,,Activision Blizzard,Consumer Durables,United States,6450.0,1504.0,19845.0,49096.0,662.0
2021,,Activision Blizzard,Consumer Durables,United States,8090.0,2197.0,23109.0,74748.0,506
2022,583,Activision Blizzard,Consumer Durables,United States,8804.0,2698.0,25056.0,61388.0,
