Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1005.0,Wendel,Diversified Financials,France,5640.0,480,13240.0,5730.0,
2009,802.0,Wendel,Diversified Financials,France,7990.0,1280,24220.0,1280.0,
2010,1097.0,Wendel,Diversified Financials,France,7540.0,220,23010.0,2870.0,
2011,1347.0,Wendel,Diversified Financials,France,6971.0,-1315.6,20242.0,4766.0,
2012,,Wendel,Diversified Financials,France,7728.0,682.0,19715.0,4635.0,972.0
2013,,Wendel,Diversified Financials,France,8618.0,284.0,18822.0,5443.0,1244.0
2014,,Wendel,Diversified Financials,France,8539.0,443.0,18740.0,7682.0,1005.0
2015,,Wendel,Diversified Financials,France,7845.0,26.0,15742.0,5941.0,1633.0
2016,,Wendel,Diversified Financials,France,8724.0,-162.1,20074.0,5366.0,1471.0
2017,,Wendel,Diversified Financials,France,9163.0,-448.8,17204.0,5822.0,1557.0
2018,,Wendel,Diversified Financials,France,9395.0,-134.1,17335.0,6985.0,1594.0
2019,,Wendel,Diversified Financials,France,9897.0,54.0,16206.0,6118.0,1724.0
2020,,Wendel,Diversified Financials,France,9583.0,447.4,16362.0,3740.0,1568.0
2022,1435,Wendel,Diversified Financials,France,8869.0,1237.3,16129.0,4506.0,
