Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1456.0,FMC Technologies,Oil & Gas Operations,United States,4620.0,300,3210.0,7370.0,
2009,1401.0,FMC Technologies,Oil & Gas Operations,United States,4550.0,360,3590.0,3330.0,
2010,1261.0,FMC Technologies,Oil & Gas Operations,United States,4410.0,360,3510.0,6950.0,
2011,1364.0,FMC Technologies,Oil & Gas Operations,United States,4126.0,375.5,3644.0,10953.0,
2012,,FMC Technologies,Oil & Gas Operations,United States,5099.0,399.8,4271.0,12513.0,1312.0
2013,,FMC Technologies,Oil & Gas Operations,United States,6151.0,430.0,5903.0,12489.0,1205.0
2014,,FMC Technologies,Oil & Gas Operations,United States,7137.0,501.4,6606.0,12480.0,1150.0
2015,,FMC Technologies,Oil & Gas Operations,United States,7967.0,699.9,7176.0,8842.0,1214.0
2016,,FMC Technologies,Oil & Gas Operations,United States,6464.0,393.1,6438.0,6698.0,1606.0
