Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2010,1732.0,Citrix Systems,IT Software & Services,United States,1610.0,190,3090.0,8040.0,
2011,1580.0,Citrix Systems,IT Software & Services,United States,1875.0,277.1,3704.0,13460.0,
2012,,Citrix Systems,IT Software & Services,United States,2206.0,356.3,4100.0,14512.0,1480.0
2013,,Citrix Systems,IT Software & Services,United States,2586.0,352.5,4796.0,13755.0,1537.0
2014,,Citrix Systems,IT Software & Services,United States,2918.0,339.5,5212.0,10746.0,1793.0
2016,,Citrix Systems,IT Software & Services,United States,3340.0,373.9,5519.0,12765.0,1617.0
2017,,Citrix Systems,IT Software & Services,United States,3418.0,536.1,6390.0,13001.0,1461.0
2019,,Citrix Systems,IT Software & Services,United States,2974.0,576.0,5136.0,13187.0,1580.0
2020,,Citrix Systems,IT Software & Services,United States,3152.0,752.7,4331.0,17902.0,1267.0
2021,,Citrix Systems,IT Software & Services,United States,3237.0,504.4,4890.0,17276.0,1633
