Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1344.0,Goodman Group,Diversified Financials,Australia,610.0,530,7780.0,6880.0,
2012,,Goodman Group,Real Estate,Australia,772.0,420.1,8084.0,5868.0,1837.0
2013,,Goodman Group,Real Estate,Australia,735.0,417.9,8407.0,8897.0,1592.0
2015,,Goodman Group,Real Estate,Australia,1174.0,603.6,8513.0,8555.0,1680.0
2016,,Goodman Group,Real Estate,Australia,1009.0,1211.6,8921.0,9288.0,1298.0
2017,,Goodman Group,Real Estate,Australia,1114.0,678.1,9281.0,10802.0,1443.0
2018,,Goodman Group,Real Estate,Australia,1321.0,585.6,10068.0,12338.0,1587.0
2019,,Goodman Group,Construction,Australia,1386.0,1109.0,10021.0,16487.0,1253.0
2020,,Goodman Group,Construction,Australia,1053.0,1048.9,10808.0,15741.0,1205.0
2021,,Goodman Group,Construction,Australia,1305.0,1194.4,11928.0,27070.0,1121
2022,1021,Goodman Group,Construction,Australia,1266.0,2456.8,13926.0,32017.0,
