Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2019,,Haier Smart Home,Consumer Durables,China,26818.0,1138.0,24362.0,16957.0,549.0
2020,,Haier Smart Home,Consumer Durables,China,27574.0,1124.4,26573.0,14424.0,532.0
2021,,Haier Smart Home,Consumer Durables,China,30330.0,1291.7,31111.0,41845.0,340
2022,396,Haier Smart Home,Consumer Durables,China,35159.0,2025.9,34120.0,33257.0,
