Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2012,,Atos ,IT Software & Services,France,8824.0,235.2,9069.0,4790.0,1686.0
2013,,Atos ,IT Software & Services,France,11668.0,295.2,9341.0,6397.0,1346.0
