Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1942.0,Great A&P Tea,Food Markets,United States,9420.0,-90,3710.0,230.0,
2010,1942.0,Great A&P Tea,Food Markets,United States,9110.0,-820,3030.0,420.0,
