Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,China Communications Services,Telecommunications services,China,9750.0,381.0,7217.0,4659.0,1553.0
2014,,China Communications Services,Telecommunications services,China,11139.0,364.0,7970.0,3098.0,1626.0
2015,,China Communications Services,Telecommunications services,China,11877.0,348.9,8504.0,3261.0,1702.0
2016,,China Communications Services,Telecommunications services,China,12876.0,371.9,8919.0,3322.0,1530.0
2017,,China Communications Services,Telecommunications services,China,13309.0,382.5,9007.0,4341.0,1518.0
2018,,China Communications Services,Telecommunications services,China,14011.0,401.1,10862.0,4517.0,1623.0
2019,,China Communications Services,Telecommunications Services,China,16047.0,441.0,11787.0,6127.0,1502.0
2020,,China Communications Services,Telecommunications Services,China,16988.0,442.6,12567.0,4923.0,1488.0
2021,,China Communications Services,Telecommunications Services,China,17811.0,446.3,14448.0,3156.0,1337
2022,1649,China Communications Services,Telecommunications Services,China,20778.0,489.2,15695.0,2966.0,
