Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1163.0,Kintetsu,Transportation,Japan,7810.0,200,15230.0,5710.0,
2009,805.0,Kintetsu,Transportation,Japan,9270.0,230,18390.0,6940.0,
2010,977.0,Kintetsu,Transportation,Japan,9940.0,170,18690.0,5340.0,
2011,1164.0,Kintetsu,Transportation,Japan,10280.0,39.3,19739.0,5305.0,
2012,,Kintetsu,Transportation,Japan,11549.0,172.7,22313.0,6604.0,1072.0
2013,,Kintetsu,Transportation,Japan,11389.0,104.7,22225.0,8080.0,1049.0
2014,,Kintetsu,Transportation,Japan,11867.0,281.9,18742.0,6661.0,1151.0
2015,,Kintetsu,Transportation,Japan,11791.0,246.9,16277.0,7137.0,1333.0
2016,,Kintetsu,Transportation,Japan,10037.0,297.6,16133.0,8016.0,1158.0
2017,,Kintetsu,Transportation,Japan,11207.0,186.0,16235.0,6937.0,1360.0
2018,,Kintetsu,Transportation,Japan,10966.0,272.2,16981.0,7718.0,1470.0
2019,,Kintetsu,Transportation,Japan,11087.0,314.0,17530.0,8198.0,1399.0
2020,,Kintetsu,Transportation,Japan,11305.0,306.8,17886.0,9173.0,1275.0
