Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1609.0,Sekisui Chemical,Conglomerates,Japan,7880.0,220,7450.0,3730.0,
2009,1334.0,Sekisui Chemical,Conglomerates,Japan,9610.0,240,7620.0,2320.0,
2010,1594.0,Sekisui Chemical,Construction,Japan,9590.0,10,7340.0,3630.0,
2011,1743.0,Sekisui Chemical,Construction,Japan,9186.0,124.4,8156.0,3975.0,
2012,,Sekisui Chemical,Construction,Japan,11013.0,283.6,9204.0,4714.0,1464.0
2013,,Sekisui Chemical,Construction,Japan,11658.0,339.6,9775.0,5546.0,1315.0
2014,,Sekisui Chemical,Construction,Japan,11067.0,450.8,9404.0,5321.0,1380.0
2015,,Sekisui Chemical,Construction,Japan,10582.0,486.2,8107.0,6791.0,1380.0
2016,,Sekisui Chemical,Construction,Japan,9090.0,409.4,8168.0,6731.0,1405.0
2017,,Sekisui Chemical,Construction,Japan,9782.0,516.5,8084.0,7792.0,1256.0
2018,,Sekisui Chemical,Construction,Japan,9992.0,572.6,9395.0,7984.0,1397.0
2019,,Sekisui Chemical,Chemicals,Japan,10366.0,554.0,9336.0,7447.0,1440.0
2020,,Sekisui Chemical,Chemicals,Japan,10386.0,542.0,10211.0,5852.0,1541.0
2021,,Sekisui Chemical,Chemicals,Japan,9950.0,370.0,11065.0,8784.0,1798
