Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,Yamaguchi Financial,Banking,Japan,1807.0,216.4,110245.0,2530.0,1567.0
2014,,Yamaguchi Financial,Banking,Japan,1558.0,332.9,88199.0,2281.0,1393.0
2015,,Yamaguchi Financial,Banking,Japan,1374.0,291.3,80200.0,2974.0,1535.0
2016,,Yamaguchi Financial,Banking,Japan,1267.0,252.6,83915.0,2548.0,1601.0
2017,,Yamaguchi Financial,Banking,Japan,1471.0,298.7,87474.0,2606.0,1484.0
2018,,Yamaguchi Financial,Banking,Japan,1377.0,299.3,90341.0,3181.0,1580.0
2019,,Yamaguchi Financial,Banking,Japan,1393.0,211.0,93487.0,1951.0,1593.0
2020,,Yamaguchi Financial,Banking,Japan,1502.0,235.8,95303.0,1381.0,1633.0
2021,,Yamaguchi Financial,Banking,Japan,1469.0,211.4,109063.0,1563.0,1663
2022,1647,Yamaguchi Financial,Banking,Japan,1552.0,260.2,107322.0,1353.0,
