Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2016,,Partners Group Holding,Diversified Financials,Switzerland,843.0,411.2,1499.0,10723.0,1657.0
2017,,Partners Group Holding,Diversified Financials,Switzerland,1107.0,566.5,1897.0,14729.0,1387.0
2018,,Partners Group Holding,Diversified Financials,Switzerland,1416.0,764.4,3009.0,19854.0,1300.0
2019,,Partners Group Holding,Diversified Financials,Switzerland,1530.0,786.0,2992.0,19917.0,1298.0
2020,,Partners Group Holding,Diversified Financials,Switzerland,1811.0,905.5,4079.0,20800.0,1174.0
2021,,Partners Group Holding,Diversified Financials,Switzerland,1709.0,857.4,4561.0,37882.0,1108
2022,1131,Partners Group Holding,Diversified Financials,Switzerland,3201.0,1600.8,5304.0,31397.0,
