Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2019,,SDIC Capital,Consumer Durables,China,1987.0,254.0,22643.0,9091.0,1776.0
2020,,SDIC Capital,Consumer Durables,China,1927.0,342.4,28097.0,7157.0,1738.0
2021,,SDIC Capital,Consumer Durables,China,2471.0,601.0,33448.0,8353.0,1471
2022,1615,SDIC Capital,Consumer Durables,China,3150.0,743.1,38666.0,6765.0,
