Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,736.0,Usiminas,Materials,Brazil,5820.0,1180,8630.0,19140.0,
2009,686.0,Usiminas,Materials,Brazil,6850.0,1410,11490.0,5390.0,
2010,620.0,Usiminas,Materials,Brazil,5540.0,680,14780.0,14260.0,
2011,579.0,Usiminas,Diversified Metals & Mining,Brazil,7809.0,946.9,18928.0,15177.0,
2012,,Usiminas,Diversified Metals & Mining,Brazil,6389.0,125.0,17458.0,9115.0,1204.0
2013,,Usiminas,Diversified Metals & Mining,Brazil,6202.0,-312.1,15268.0,5323.0,1627.0
2022,1649,Usiminas,Materials,Brazil,6471.0,1749.1,8229.0,3096.0,
