Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,835.0,Magnitogorsk Iron & Steel,Materials,Russia,6600.0,1460,5680.0,13180.0,
2009,899.0,Magnitogorsk Iron & Steel,Materials,Russia,8490.0,1840,9380.0,2010.0,
2010,540.0,Magnitogorsk Iron & Steel,Materials,Russia,8640.0,880,14060.0,11300.0,
2011,1075.0,Magnitogorsk Iron & Steel,Diversified Metals & Mining,Russia,5321.0,243.0,14717.0,11408.0,
2012,,Magnitogorsk Iron & Steel,Diversified Metals & Mining,Russia,7691.0,253.1,16661.0,5429.0,1335.0
2013,,Magnitogorsk Iron & Steel,Diversified Metals & Mining,Russia,8481.0,-109.0,16227.0,3325.0,1596.0
2014,,Magnitogorsk Iron & Steel,Diversified Metals & Mining,Russia,8370.0,-400.3,14406.0,1824.0,1691.0
2017,,Magnitogorsk Iron & Steel,Diversified Metals & Mining,Russia,5580.0,1096.1,6223.0,6976.0,1320.0
2018,,Magnitogorsk Iron & Steel,Diversified Metals & Mining,Russia,7940.0,1221.5,7879.0,8251.0,1214.0
2019,,Magnitogorsk Iron & Steel,Materials,Russia,8203.0,1316.0,7249.0,7723.0,1237.0
2020,,Magnitogorsk Iron & Steel,Materials,Russia,7437.0,756.3,8361.0,6084.0,1536.0
2021,,Magnitogorsk Iron & Steel,Materials,Russia,6397.0,611.8,7552.0,10103.0,1605
2022,1185,Magnitogorsk Iron & Steel,Materials,Russia,11859.0,3116.8,9770.0,6066.0,
