Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2020,,Otis Worldwide,Construction,United States,13118.0,1116.0,9687.0,22048.0,758.0
2021,,Otis Worldwide,Construction,United States,12756.0,906.0,10710.0,30334.0,753
2022,815,Otis Worldwide,Construction,United States,14298.0,1246.0,12279.0,31038.0,
