Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1594.0,Lam Research,Semiconductors,United States,2410.0,640,2610.0,5440.0,
2011,1517.0,Lam Research,Semiconductors,United States,3005.0,675.9,2933.0,6444.0,
2015,,Lam Research,Semiconductors,United States,4852.0,715.8,8111.0,11527.0,1329.0
2016,,Lam Research,Semiconductors,United States,5827.0,786.4,10024.0,12814.0,1031.0
2017,,Lam Research,Semiconductors,United States,6384.0,999.0,11521.0,21056.0,871.0
2018,,Lam Research,Semiconductors,United States,10300.0,1886.0,13663.0,33063.0,687.0
2019,,Lam Research,Semiconductors,United States,10866.0,2902.0,10768.0,29721.0,704.0
2020,,Lam Research,Semiconductors,United States,9611.0,2096.9,12939.0,37057.0,659.0
2021,,Lam Research,Semiconductors,United States,11926.0,2964.1,15370.0,91991.0,491
2022,506,Lam Research,Semiconductors,United States,16716.0,4541.0,16589.0,64607.0,
