Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,478.0,LG Display,Consumer Durables,South Korea,22073.0,1000.5,21196.0,11139.0,
2012,,LG Display,Consumer Durables,South Korea,20963.0,-665.6,20607.0,9264.0,874.0
2013,,LG Display,Consumer Durables,South Korea,26140.0,207.0,22990.0,10392.0,824.0
2014,,LG Display,Consumer Durables,South Korea,24693.0,389.2,20576.0,9024.0,787.0
2015,,LG Display,Consumer Durables,South Korea,25132.0,859.0,20898.0,10476.0,631.0
2016,,LG Display,Consumer Durables,South Korea,25078.0,854.0,19257.0,8107.0,660.0
2017,,LG Display,Consumer Durables,South Korea,22845.0,781.5,20604.0,9415.0,691.0
2018,,LG Display,Consumer Durables,South Korea,23764.0,998.9,28141.0,7796.0,778.0
2019,,LG Display,Trading Companies,South Korea,22114.0,-188.0,29733.0,6845.0,1116.0
2020,,LG Display,Trading Companies,South Korea,18868.0,-2508.7,29479.0,3245.0,1226.0
2021,,LG Display,Trading Companies,South Korea,20536.0,-75.7,32285.0,7917.0,1202
2022,879,LG Display,Trading Companies,South Korea,26091.0,1035.8,32096.0,5385.0,
