Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,600.0,Softbank,IT Software & Services,Japan,21650.0,250,35340.0,21540.0,
2009,240.0,Softbank,IT Software & Services,Japan,27820.0,1090,44530.0,13260.0,
2010,287.0,Softbank,Telecommunications Services,Japan,27450.0,440,42810.0,27900.0,
2011,236.0,Softbank,Telecommunications services,Japan,29568.0,1034.9,46128.0,43524.0,
2012,,Softbank,Telecommunications services,Japan,36146.0,2282.2,54857.0,32281.0,189.0
2013,,Softbank,Telecommunications services,Japan,38685.0,3790.1,58271.0,47188.0,148.0
2014,,Softbank,Telecommunications services,Japan,55624.0,5810.0,156645.0,91219.0,73.0
2015,,Softbank,Telecommunications services,Japan,80644.0,5840.8,168801.0,70286.0,62.0
2016,,Softbank,Telecommunications services,Japan,74747.0,4277.8,178708.0,67137.0,69.0
2017,,Softbank,Telecommunications services,Japan,82136.0,8307.0,213204.0,78632.0,38.0
2018,,Softbank,Telecommunications services,Japan,82636.0,9176.6,293187.0,84919.0,39.0
2019,,Softbank,Telecommunications Services,Japan,86162.0,13863.0,332311.0,112400.0,36.0
2020,,Softbank,Telecommunications Services,Japan,87364.0,2919.1,362608.0,89742.0,66.0
2021,,Softbank,Telecommunications Services,Japan,70291.0,14934.9,366689.0,163120.0,27
2022,44,Softbank,Telecommunications Services,Japan,96863.0,20873.7,418939.0,71685.0,
