Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,873.0,Motorola Solutions,Technology Hardware & Equipment,United States,7871.0,259.0,16165.0,13886.0,
2012,,Motorola Solutions,Technology Hardware & Equipment,United States,8203.0,1158.0,13929.0,16067.0,647.0
2013,,Motorola Solutions,Technology Hardware & Equipment,United States,8698.0,881.0,12679.0,17138.0,719.0
2014,,Motorola Solutions,Technology Hardware & Equipment,United States,8696.0,1099.0,11851.0,16478.0,767.0
2015,,Motorola Solutions,Technology Hardware & Equipment,United States,6453.0,1299.0,10423.0,12989.0,936.0
2016,,Motorola Solutions,Technology Hardware & Equipment,United States,5695.0,608.0,8387.0,13199.0,1152.0
2017,,Motorola Solutions,Aerospace & Defense,United States,6038.0,559.0,8463.0,13880.0,1183.0
2018,,Motorola Solutions,Aerospace & Defense,United States,6567.0,-115.0,9051.0,17571.0,1541.0
2019,,Motorola Solutions,Aerospace & Defense,United States,7344.0,967.0,9409.0,23573.0,986.0
2020,,Motorola Solutions,Aerospace & Defense,United States,7888.0,869.0,10642.0,24671.0,913.0
2021,,Motorola Solutions,Aerospace & Defense,United States,7414.0,949.0,10876.0,31943.0,884
2022,951,Motorola Solutions,Aerospace & Defense,United States,8171.0,1245.0,12189.0,37700.0,
