Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1586.0,Soriana,Retailing,Mexico,5970.0,290,5600.0,4710.0,
2009,1845.0,Soriana,Retailing,Mexico,6920.0,120,4790.0,2380.0,
2010,1400.0,Soriana,Retailing,Mexico,7030.0,220,5020.0,4820.0,
2011,1493.0,Soriana,Retailing,Mexico,7582.0,265.3,5613.0,6083.0,
2013,,Soriana,Retailing,Mexico,7959.0,275.0,5747.0,6830.0,1626.0
