Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,366.0,American Electric,Utilities,United States,13380.0,1170,40370.0,16390.0,
2009,284.0,American Electric,Utilities,United States,14440.0,1380,45160.0,11390.0,
2010,280.0,American Electric,Utilities,United States,13500.0,1360,48350.0,16210.0,
2011,342.0,American Electric,Utilities,United States,14427.0,1214.0,50455.0,17218.0,
2012,,American Electric,Utilities,United States,15116.0,1573.0,52223.0,18723.0,323.0
2013,,American Electric,Utilities,United States,14945.0,1259.0,54367.0,23264.0,339.0
2014,,American Electric,Utilities,United States,15266.0,1480.0,56414.0,24584.0,341.0
2015,,American Electric,Utilities,United States,17086.0,1634.0,59633.0,27957.0,311.0
2016,,American Electric,Utilities,United States,16552.0,1793.8,64187.0,30810.0,272.0
2017,,American Electric,Utilities,United States,16230.0,613.4,66221.0,33102.0,395.0
2018,,American Electric,Utilities,United States,15527.0,1774.8,65610.0,33078.0,346.0
2019,,American Electric,Utilities,United States,16167.0,1924.0,71554.0,40948.0,317.0
2020,,American Electric,Utilities,United States,15536.0,1921.1,79138.0,41126.0,289.0
2021,,American Electric,Utilities,United States,14908.0,2200.1,84017.0,43979.0,250
2022,311,American Electric,Utilities,United States,16624.0,2488.1,90946.0,50581.0,
