Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,Hong Leong Financial,Diversified Financials,Malaysia,2287.0,364.0,53644.0,4830.0,1302.0
2014,,Hong Leong Financial,Diversified Financials,Malaysia,2469.0,492.5,56040.0,5081.0,1246.0
2015,,Hong Leong Financial,Diversified Financials,Malaysia,2378.0,513.7,55734.0,4899.0,1287.0
2016,,Hong Leong Financial,Diversified Financials,Malaysia,2117.0,372.2,48187.0,4468.0,1431.0
2017,,Hong Leong Financial,Diversified Financials,Malaysia,2046.0,371.2,47456.0,4197.0,1472.0
2018,,Hong Leong Financial,Diversified Financials,Malaysia,2003.0,378.7,56173.0,5494.0,1568.0
2019,,Hong Leong Financial,Business Services & Supplies,Malaysia,2261.0,482.0,58229.0,5236.0,1438.0
2020,,Hong Leong Financial,Business Services & Supplies,Malaysia,2240.0,464.7,59799.0,3460.0,1469.0
2021,,Hong Leong Financial,Business Services & Supplies,Malaysia,2026.0,470.9,65493.0,4599.0,1404
2022,1641,Hong Leong Financial,Business Services & Supplies,Malaysia,1933.0,567.1,66712.0,5139.0,
