Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,778.0,Bank Leumi,Banking,Israel,4867.0,531.0,84654.0,7011.0,
2012,,Bank Leumi,Banking,Israel,4218.0,674.6,92361.0,4495.0,992.0
2013,,Bank Leumi,Banking,Israel,4746.0,242.0,100704.0,5148.0,1306.0
2014,,Bank Leumi,Banking,Israel,4609.0,374.2,103636.0,5829.0,1143.0
2015,,Bank Leumi,Banking,Israel,4113.0,421.0,103122.0,5625.0,1287.0
2016,,Bank Leumi,Banking,Israel,3813.0,726.9,107068.0,5702.0,1025.0
2017,,Bank Leumi,Banking,Israel,3898.0,727.1,113963.0,6658.0,1028.0
2018,,Bank Leumi,Banking,Israel,4792.0,881.9,129896.0,9301.0,912.0
2019,,Bank Leumi,Banking,Israel,3780.0,906.0,123277.0,10057.0,883.0
2020,,Bank Leumi,Banking,Israel,4905.0,988.5,135823.0,7907.0,846.0
2021,,Bank Leumi,Banking,Israel,4743.0,611.2,173176.0,10130.0,968
2022,702,Bank Leumi,Banking,Israel,5821.0,1866.2,210916.0,15865.0,
