Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2019,,Healthpeak Properties,Diversified Financials,United States,1847.0,1058.0,12719.0,14257.0,1230.0
2020,,Healthpeak Properties,Diversified Financials,United States,1997.0,44.0,14033.0,13217.0,1870.0
2021,,Healthpeak Properties,Diversified Financials,United States,2203.0,411.0,15920.0,17918.0,1569
2022,1949,Healthpeak Properties,Diversified Financials,United States,1896.0,504.8,15258.0,18591.0,
