Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2016,,Group 1 Automotive,Retailing,United States,10633.0,90.4,4415.0,1348.0,1995.0
2017,,Group 1 Automotive,Retailing,United States,10888.0,141.2,4462.0,1420.0,1960.0
2018,,Group 1 Automotive,Retailing,United States,11472.0,208.0,5058.0,1428.0,1976.0
2022,1982,Group 1 Automotive,Retailing,United States,13709.0,533.6,5749.0,2861.0,
