Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1200.0,Banco BPI,Banking,Portugal,3200.0,410,46750.0,3660.0,
2009,990.0,Banco BPI,Banking,Portugal,4250.0,520,59080.0,1650.0,
2010,1134.0,Banco BPI,Banking,Portugal,4520.0,210,58430.0,2340.0,
2011,1340.0,Banco BPI,Banking,Portugal,4062.0,251.1,61255.0,1718.0,
2012,,Banco BPI,Banking,Portugal,3500.0,-284.0,55776.0,673.0,1638.0
2013,,Banco BPI,Banking,Portugal,2181.0,320.0,58812.0,2011.0,1444.0
2014,,Banco BPI,Banking,Portugal,1423.0,88.8,58830.0,3751.0,1654.0
2015,,Banco BPI,Banking,Portugal,1164.0,-214.4,51588.0,2318.0,1690.0
2016,,Banco BPI,Banking,Portugal,2821.0,262.1,44183.0,1766.0,1712.0
2017,,Banco BPI,Banking,Portugal,819.0,346.5,43512.0,1647.0,1536.0
2018,,Banco BPI,Banking,Portugal,1137.0,11.5,35592.0,2527.0,1908.0
