Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2009,1644.0,Yamaha,Consumer Durables,Japan,5500.0,400,5410.0,1540.0,
2018,,Yamaha,Consumer Durables,Japan,3907.0,490.6,5267.0,9627.0,1979.0
