Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,296.0,Cnooc,Oil & Gas Operations,Hong Kong/China,11160.0,3880,19890.0,76060.0,
2009,246.0,Cnooc,Oil & Gas Operations,Hong Kong/China,11970.0,4120,24620.0,39170.0,
2010,162.0,Cnooc,Oil & Gas Operations,Hong Kong/China,18270.0,6440,30330.0,70650.0,
2011,144.0,Cnooc,Oil & Gas Operations,Hong Kong-China,27049.0,8040.0,41825.0,101287.0,
2012,,Cnooc,Oil & Gas Operations,Hong Kong-China,27068.0,8045.5,49749.0,96330.0,146.0
2013,,Cnooc,Oil & Gas Operations,Hong Kong-China,39246.0,10094.0,73202.0,84344.0,111.0
