Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1768.0,Toyo Seikan Kaisha,Materials,Japan,6200.0,40,7700.0,3650.0,
2009,1403.0,Toyo Seikan Kaisha,Materials,Japan,7470.0,40,8710.0,2790.0,
2010,1639.0,Toyo Seikan Kaisha,Materials,Japan,7540.0,-90,8170.0,3570.0,
2011,1794.0,Toyo Seikan Kaisha,Materials,Japan,7387.0,89.0,8892.0,3404.0,
2012,,Toyo Seikan Kaisha,Materials,Japan,8499.0,-52.7,10147.0,3201.0,1799.0
2013,,Toyo Seikan Kaisha,Materials,Japan,8490.0,-38.8,11493.0,2930.0,1816.0
