Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2011,864.0,Grupo Inbursa,Banking,Mexico,1979.0,631.4,21423.0,14131.0,
2012,,Grupo Inbursa,Banking,Mexico,2827.0,425.7,24395.0,13674.0,993.0
2013,,Grupo Inbursa,Banking,Mexico,3650.0,683.3,26210.0,18522.0,818.0
2014,,Grupo Inbursa,Banking,Mexico,4444.0,1276.2,27502.0,16872.0,744.0
2015,,Grupo Inbursa,Banking,Mexico,3959.0,1359.4,26175.0,17674.0,794.0
2016,,Grupo Inbursa,Banking,Mexico,3214.0,738.5,25763.0,13260.0,937.0
2017,,Grupo Inbursa,Banking,Mexico,3271.0,665.0,25832.0,11177.0,1054.0
2018,,Grupo Inbursa,Banking,Mexico,4483.0,978.7,28741.0,10356.0,1073.0
2019,,Grupo Inbursa,Banking,Mexico,4050.0,889.0,25866.0,10200.0,1118.0
2020,,Grupo Inbursa,Banking,Mexico,3756.0,671.4,25690.0,4023.0,1554.0
2021,,Grupo Inbursa,Banking,Mexico,3243.0,588.9,26239.0,6276.0,1603
2022,1277,Grupo Inbursa,Banking,Mexico,3451.0,1029.7,27900.0,11277.0,
