Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2020,,Duke Realty,Diversified Financials,United States,935.0,402.1,8574.0,12782.0,1830.0
2022,1459,Duke Realty,Diversified Financials,United States,1106.0,851.5,10446.0,22920.0,
