Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2013,,China Communications Construction,Construction,China,45720.0,1894.0,69604.0,12864.0,280.0
2014,,China Communications Construction,Construction,China,52759.0,1978.1,85563.0,11176.0,306.0
2015,,China Communications Construction,Construction,China,58452.0,2250.5,101610.0,41220.0,155.0
2016,,China Communications Construction,Construction,China,62629.0,2468.3,112580.0,26498.0,151.0
2017,,China Communications Construction,Construction,China,64127.0,2489.2,115327.0,38839.0,135.0
2018,,China Communications Construction,Construction,China,71159.0,3045.0,135580.0,28797.0,169.0
2019,,China Communications Construction,Construction,China,73564.0,2958.0,139895.0,28896.0,180.0
2020,,China Communications Construction,Construction,China,79812.0,2821.0,161106.0,10829.0,267.0
2021,,China Communications Construction,Construction,China,90841.0,2275.2,199420.0,7823.0,394
2022,246,China Communications Construction,Construction,China,108407.0,3029.0,222701.0,19097.0,
