Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,1782.0,CBD-Brasil Distribuição,Food Markets,Brazil,6500.0,40,5070.0,4930.0,
2009,1493.0,CBD-Brasil Distribuição,Food Markets,Brazil,8370.0,120,6580.0,2850.0,
2010,701.0,CBD-Brasil Distribuição,Food Markets,Brazil,13340.0,340,10330.0,9540.0,
2011,731.0,CBD-Brasil Distribuição,Food Markets,Brazil,18256.0,411.0,17292.0,8227.0,
