Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2012,,Inter Rao,Utilities,Russia,2642.0,362.5,5124.0,11158.0,1574.0
2013,,Inter Rao,Utilities,Russia,18283.0,1232.0,16558.0,7202.0,657.0
2014,,Inter Rao,Utilities,Russia,20783.0,-723.8,15598.0,2422.0,1324.0
2015,,Inter Rao,Utilities,Russia,19194.0,203.0,9835.0,1787.0,1592.0
2016,,Inter Rao,Utilities,Russia,13138.0,370.6,7785.0,2845.0,1524.0
2017,,Inter Rao,Utilities,Russia,12959.0,906.9,9336.0,7496.0,1054.0
2018,,Inter Rao,Utilities,Russia,15722.0,923.2,10934.0,6744.0,1173.0
2019,,Inter Rao,Utilities,Russia,15322.0,1127.0,10709.0,4399.0,1189.0
2020,,Inter Rao,Utilities,Russia,15951.0,1261.6,12359.0,4984.0,1095.0
2021,,Inter Rao,Utilities,Russia,13631.0,1036.4,12325.0,4836.0,1155
2022,1293,Inter Rao,Utilities,Russia,15082.0,1282.3,12991.0,2315.0,
