Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2008,814.0,Arab Bank,Banking,Jordan,2250.0,620,32440.0,15420.0,
2009,708.0,Arab Bank,Banking,Jordan,2630.0,770,38110.0,9030.0,
2010,767.0,Arab Bank,Banking,Jordan,2260.0,530,50510.0,8360.0,
2011,1214.0,Arab Bank,Banking,Jordan,2193.0,251.1,51050.0,7052.0,
2012,,Arab Bank,Banking,Jordan,2081.0,292.2,45583.0,6043.0,1303.0
2013,,Arab Bank,Banking,Jordan,2141.0,343.0,45619.0,5872.0,1255.0
2014,,Arab Bank,Banking,Jordan,2236.0,497.1,46400.0,7013.0,1092.0
2015,,Arab Bank,Banking,Jordan,2325.0,573.6,48151.0,5472.0,1277.0
2016,,Arab Bank,Banking,Jordan,2296.0,430.6,49045.0,5471.0,1297.0
2017,,Arab Bank,Banking,Jordan,2373.0,522.2,47460.0,5657.0,1307.0
2018,,Arab Bank,Banking,Jordan,2546.0,523.0,47886.0,6683.0,1403.0
2019,,Arab Bank,Banking,Jordan,2283.0,611.0,36000.0,5414.0,1439.0
2020,,Arab Bank,Banking,Jordan,2317.0,597.4,37135.0,4254.0,1466.0
