Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2019,,Santander,Banking,Spain,89455.0,9214.0,1668166.0,84077.0,30.0
2020,,Santander,Banking,Spain,89159.0,7291.9,1709225.0,37067.0,55.0
2021,,Santander,Banking,Spain,73588.0,-9998.7,1845419.0,59604.0,361
2022,57,Santander,Banking,Spain,78221.0,9602.4,1814784.0,58211.0,
