Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value,ï»¿Rank_nr
2014,,Harbin Bank,Banking,China,2582.0,545.0,53218.0,1138.0,1249.0
2015,,Harbin Bank,Banking,China,3343.0,617.8,55469.0,3886.0,1231.0
2016,,Harbin Bank,Banking,China,3662.0,709.0,68506.0,3175.0,1131.0
2017,,Harbin Bank,Banking,China,3808.0,734.2,77562.0,3368.0,1130.0
2018,,Harbin Bank,Banking,China,4386.0,776.7,86649.0,3040.0,1154.0
2019,,Harbin Bank,Banking,China,4820.0,838.0,89691.0,2579.0,1117.0
2020,,Harbin Bank,Banking,China,4768.0,517.5,83736.0,1858.0,1311.0
2021,,Harbin Bank,Banking,China,4572.0,100.2,91545.0,1401.0,1713
2022,1661,Harbin Bank,Banking,China,4435.0,41.5,101250.0,967.0,
